File,Line,Sentiment,Mixed Score,Negative Score,Neutral Score,Positive Score
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000424199,0.045180287,0.912530482,0.041865028
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.058937844,0.013838894,0.073044188,0.854179025
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",6.19E-05,0.000180057,0.006153819,0.993604243
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",7.94E-05,0.03176862,0.959916115,0.008235842
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.004331138,0.028867388,0.201116368,0.765685141
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001175244,0.261236668,0.709366143,0.028221924
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.013018642,0.204867736,0.769885659,0.012227998
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002897897,0.13974981,0.787474692,0.069877625
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.012132585,0.164244607,0.687512815,0.136110023
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.001854224,0.762315154,0.230621949,0.005208726
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001533271,0.035920717,0.791044533,0.171501398
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000586836,0.973123729,0.025409892,0.000879604
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.99E-05,0.001538021,0.982494652,0.01590733
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001318686,0.377238184,0.498411834,0.123031348
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.057517022,0.774510741,0.163208127,0.004764047
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.080805957,0.518476188,0.369407743,0.031310067
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.001528779,0.004575922,0.140744612,0.853150666
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.005220094,0.078705005,0.674827635,0.241247296
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.003200168,0.114183493,0.383051991,0.499564379
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002718085,0.026153883,0.795102239,0.176025718
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.58E-05,0.017786905,0.962177157,0.020020124
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.013045263,0.418607682,0.53325218,0.035094932
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.024335124,0.015455857,0.404277414,0.555931628
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001182066,0.027285609,0.514135003,0.457397252
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.0028822,0.170451239,0.807509482,0.019157033
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",4.65E-05,0.090081133,0.901847184,0.008025181
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.007587051,0.63376832,0.331185907,0.027458733
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.111236639,0.187634036,0.553292274,0.147836983
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",6.29E-05,0.001444593,0.98846215,0.010030261
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.193395197,0.152004495,0.305473208,0.349127054
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000526738,0.000511746,0.020581037,0.978380382
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000263914,0.459926397,0.517686725,0.022123013
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00029199,0.044942934,0.850145459,0.104619652
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000227634,0.252108037,0.742972076,0.004692261
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000310537,0.105333112,0.130310431,0.764045894
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.44E-05,0.01113291,0.982267976,0.006584718
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000220356,0.006465779,0.296044081,0.697269738
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.80E-05,0.007334594,0.988358438,0.004289045
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.13E-05,0.006148744,0.985073149,0.008746737
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.49E-05,0.050908551,0.940142334,0.00891412
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.010938026,0.448653668,0.522859931,0.017548356
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.034556672,0.337057739,0.622752845,0.005632789
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000224285,0.028535904,0.800495744,0.170744047
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000406899,0.031721771,0.90940696,0.058464393
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000403777,0.88442868,0.113158457,0.002009164
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000805453,0.075020455,0.892207861,0.031966224
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.030572925,0.076383218,0.269884676,0.623159111
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003131034,0.147534013,0.721309483,0.128025472
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.01E-05,0.015973695,0.981416762,0.002599497
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.0007973,0.433038116,0.504303575,0.061861072
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.75E-06,0.016684791,0.972789824,0.01051665
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000193234,0.012659673,0.875763297,0.111383803
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000637316,0.099621564,0.849511385,0.050229806
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000725872,0.047836922,0.494872004,0.456565201
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.01778578,0.029382231,0.795704365,0.157127708
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.022963092,0.125579506,0.818435907,0.033021387
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.005689828,0.125785232,0.475090921,0.393434137
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.007107117,0.057173681,0.901147485,0.034571733
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",7.88E-05,0.000727858,0.988757968,0.010435386
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000197451,0.036093965,0.954698801,0.009009812
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.82E-05,0.000454058,0.995371282,0.004156527
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000245714,0.058345389,0.923514187,0.017894706
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.005901198,0.076174602,0.797375858,0.120548338
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.034195144,0.097492106,0.463297397,0.405015379
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000217691,0.001209659,0.945682645,0.052889962
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000193987,0.003494714,0.901613355,0.094697893
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000185858,0.006279822,0.762470663,0.231063604
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.07E-05,0.003926176,0.99325484,0.002808381
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000489896,0.188361287,0.783653975,0.027494835
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.00E-05,0.001330807,0.998090327,0.000498895
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001818785,0.255213112,0.733567178,0.009400913
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.010499096,0.873484492,0.06187351,0.054142889
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.009138223,0.107556358,0.785099685,0.09820576
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001470852,0.315658301,0.630092025,0.052778784
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.007184738,0.736015081,0.244393736,0.01240654
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00200093,0.006707607,0.978665173,0.012626259
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001007052,0.018316248,0.943269849,0.037406813
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008940064,0.159530595,0.812065303,0.019463953
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.122286171,0.166129857,0.663420618,0.048163373
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001379885,0.040437426,0.95592171,0.002260967
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.087472372,0.660783529,0.212574542,0.039169546
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.395888388,0.122063592,0.436511993,0.045536045
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00027299,0.02686142,0.958606005,0.014259594
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.36E-05,0.001954429,0.961803079,0.036218923
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001053491,0.173506677,0.808953702,0.016486172
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.010525908,0.014499052,0.446999133,0.527975917
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.61E-05,0.008599538,0.971824348,0.019540068
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000771161,0.208393067,0.743040323,0.047795437
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00040376,0.004274974,0.815284491,0.180036783
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.002511637,0.036222838,0.425170183,0.536095381
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.030346459,0.313659877,0.606872797,0.049120869
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000736503,0.019778142,0.949453533,0.030031843
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00171894,0.03597074,0.820740163,0.141570106
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.001743658,0.561354935,0.427421898,0.009479511
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",9.99E-05,0.019304443,0.943719983,0.036875684
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000360038,0.276152581,0.713066459,0.010420874
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000601874,0.909478545,0.086028978,0.003890546
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001653442,0.431223541,0.55440253,0.012720452
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.009694655,0.021232784,0.933471799,0.035600681
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.001219853,0.005323651,0.051918507,0.941537976
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",9.03E-05,0.006991391,0.273059368,0.719858825
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000571896,0.00740615,0.906965792,0.085056186
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.125398204,0.381639808,0.439716965,0.053245015
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.013454881,0.276877284,0.638532698,0.071135201
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.071250595,0.097026661,0.625182509,0.206540197
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000201433,0.004899239,0.952730894,0.042168416
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.025382806,0.319983482,0.634748161,0.01988556
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.036731888,0.490993321,0.365036249,0.107238553
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.005777569,0.080356851,0.80866164,0.105203971
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002807723,0.045771297,0.835395813,0.116025098
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.010197231,0.869713545,0.117464781,0.002624548
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000217453,0.003527234,0.9936167,0.002638566
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.223908529,0.454467088,0.228271157,0.093353182
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00056125,0.00541808,0.99032861,0.003692053
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000511838,0.244346499,0.744956791,0.010184852
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002364964,0.140736297,0.677328408,0.179570347
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.02938528,0.519933403,0.415515184,0.035166115
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00039347,0.078478359,0.570825756,0.350302458
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.223975405,0.01510675,0.096301936,0.664615929
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.020900441,0.194762334,0.709512532,0.074824728
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000982411,0.417679548,0.578670681,0.002667365
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.195575714,0.066844746,0.165399268,0.572180271
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.090769365,0.041168194,0.616726935,0.251335591
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.961351693,0.017152941,0.005826196,0.015669167
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.005095498,0.821210682,0.158014014,0.015679836
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.043738417,0.033432506,0.849943697,0.072885305
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000484828,0.002967729,0.952188671,0.044358782
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000330624,0.035404366,0.766984224,0.197280705
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000136869,8.40E-05,0.000219261,0.99955982
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000133313,0.005010299,0.88593328,0.108923182
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.006214309,0.111356944,0.85068965,0.031739056
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.010043299,0.112297438,0.182856143,0.694803178
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.120736286,0.526676416,0.281704843,0.070882529
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000132747,0.975450635,0.020401543,0.004015167
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.71E-05,0.00436319,0.991696596,0.003883049
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00018067,0.026319571,0.675987661,0.297512084
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.004813137,0.010135038,0.960693777,0.02435807
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001339478,0.011261811,0.861390531,0.126008198
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.035649806,0.020795589,0.272371083,0.671183586
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001182916,0.132090703,0.826139927,0.040586542
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.53E-06,0.000898127,0.997778475,0.001319799
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.003019903,0.012277106,0.137215495,0.847487569
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000166638,0.011047901,0.836232185,0.152553201
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000782497,0.27615118,0.70072943,0.022336898
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.02229164,0.021140147,0.349921405,0.606646836
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000372456,0.017110134,0.522328913,0.460188389
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",6.50E-05,0.017936889,0.939290047,0.042708099
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000663672,0.052400351,0.859532893,0.087403052
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000138814,0.000627321,0.007292607,0.991941214
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
